'Elapsed time','V5','V2'
48.150,-0.310,-0.555
48.153,-0.275,-0.520
48.156,-0.255,-0.475
48.158,-0.255,-0.445
48.161,-0.255,-0.400
48.164,-0.245,-0.375
48.167,-0.225,-0.345
48.169,-0.215,-0.340
48.172,-0.200,-0.320
48.175,-0.215,-0.325
48.178,-0.210,-0.295
48.181,-0.200,-0.265
48.183,-0.190,-0.260
48.186,-0.180,-0.245
48.189,-0.175,-0.250
48.192,-0.180,-0.235
48.194,-0.180,-0.215
48.197,-0.170,-0.195
48.200,-0.145,-0.180
48.203,-0.150,-0.155
48.206,-0.125,-0.140
48.208,-0.125,-0.135
48.211,-0.120,-0.110
48.214,-0.110,-0.075
48.217,-0.095,-0.055
48.219,-0.095,-0.040
48.222,-0.100,-0.045
48.225,-0.095,-0.055
48.228,-0.095,-0.025
48.231,-0.070,-0.020
48.233,-0.055,-0.010
48.236,-0.060,-0.015
48.239,-0.065,-0.020
48.242,-0.065,-0.025
48.244,-0.075,-0.015
48.247,-0.060,0.000
48.250,-0.055,0.010
48.253,-0.040,0.015
48.256,-0.050,-0.010
48.258,-0.050,-0.030
48.261,-0.050,-0.020
48.264,-0.030,-0.010
48.267,-0.015,0.005
48.269,-0.005,0.000
48.272,0.005,0.000
48.275,0.000,-0.005
48.278,-0.005,0.000
48.281,-0.005,0.010
48.283,0.015,0.025
48.286,0.015,0.015
48.289,0.025,0.005
48.292,0.015,0.000
48.294,0.030,0.000
48.297,0.045,0.015
48.300,0.070,0.015
48.303,0.085,0.005
48.306,0.090,0.025
48.308,0.075,0.015
48.311,0.085,0.040
48.314,0.100,0.060
48.317,0.100,0.095
48.319,0.090,0.075
48.322,0.075,0.055
48.325,0.060,0.055
48.328,0.050,0.065
48.331,0.060,0.075
48.333,0.070,0.090
48.336,0.090,0.080
48.339,0.090,0.070
48.342,0.090,0.080
48.344,0.080,0.090
48.347,0.095,0.095
48.350,0.095,0.115
48.353,0.090,0.110
48.356,0.095,0.095
48.358,0.085,0.090
48.361,0.065,0.100
48.364,0.075,0.125
48.367,0.100,0.145
48.369,0.115,0.135
48.372,0.105,0.135
48.375,0.105,0.130
48.378,0.100,0.145
48.381,0.105,0.160
48.383,0.130,0.160
48.386,0.135,0.175
48.389,0.135,0.165
48.392,0.130,0.175
48.394,0.120,0.180
48.397,0.130,0.185
48.400,0.140,0.190
48.403,0.145,0.200
48.406,0.125,0.190
48.408,0.115,0.180
48.411,0.110,0.180
48.414,0.115,0.195
48.417,0.120,0.180
48.419,0.105,0.170
48.422,0.110,0.150
48.425,0.095,0.140
48.428,0.080,0.150
48.431,0.080,0.145
48.433,0.095,0.165
48.436,0.080,0.155
48.439,0.070,0.145
48.442,0.070,0.115
48.444,0.040,0.100
48.447,0.045,0.110
48.450,0.035,0.110
48.453,0.035,0.090
48.456,0.015,0.080
48.458,0.010,0.045
48.461,0.000,0.055
48.464,0.000,0.050
48.467,0.000,0.065
48.469,-0.005,0.040
48.472,-0.005,0.020
48.475,-0.025,0.010
48.478,-0.035,0.005
48.481,-0.020,-0.005
48.483,-0.030,-0.005
48.486,-0.025,-0.010
48.489,-0.025,-0.030
48.492,-0.045,-0.045
48.494,-0.045,-0.045
48.497,-0.065,-0.060
48.500,-0.060,-0.035
48.503,-0.055,-0.055
48.506,-0.065,-0.055
48.508,-0.070,-0.070
48.511,-0.085,-0.060
48.514,-0.070,-0.055
48.517,-0.075,-0.060
48.519,-0.075,-0.050
48.522,-0.080,-0.060
48.525,-0.095,-0.080
48.528,-0.110,-0.090
48.531,-0.095,-0.090
48.533,-0.085,-0.090
48.536,-0.085,-0.100
48.539,-0.100,-0.110
48.542,-0.105,-0.095
48.544,-0.120,-0.080
48.547,-0.110,-0.085
48.550,-0.105,-0.100
48.553,-0.100,-0.105
48.556,-0.110,-0.115
48.558,-0.130,-0.130
48.561,-0.125,-0.105
48.564,-0.130,-0.100
48.567,-0.130,-0.095
48.569,-0.135,-0.110
48.572,-0.145,-0.110
48.575,-0.150,-0.120
48.578,-0.155,-0.105
48.581,-0.145,-0.105
48.583,-0.125,-0.090
48.586,-0.120,-0.100
48.589,-0.130,-0.120
48.592,-0.140,-0.125
48.594,-0.150,-0.115
48.597,-0.150,-0.105
48.600,-0.145,-0.095
48.603,-0.140,-0.115
48.606,-0.155,-0.130
48.608,-0.165,-0.140
48.611,-0.165,-0.130
48.614,-0.165,-0.115
48.617,-0.165,-0.115
48.619,-0.150,-0.120
48.622,-0.155,-0.135
48.625,-0.165,-0.140
48.628,-0.185,-0.140
48.631,-0.190,-0.125
48.633,-0.180,-0.115
48.636,-0.170,-0.105
48.639,-0.185,-0.110
48.642,-0.185,-0.125
48.644,-0.195,-0.125
48.647,-0.190,-0.120
48.650,-0.190,-0.125
48.653,-0.190,-0.120
48.656,-0.180,-0.130
48.658,-0.180,-0.135
48.661,-0.195,-0.140
48.664,-0.200,-0.150
48.667,-0.195,-0.155
48.669,-0.190,-0.155
48.672,-0.205,-0.155
48.675,-0.210,-0.165
48.678,-0.230,-0.160
48.681,-0.220,-0.150
48.683,-0.200,-0.155
48.686,-0.195,-0.155
48.689,-0.200,-0.155
48.692,-0.205,-0.160
48.694,-0.220,-0.180
48.697,-0.210,-0.150
48.700,-0.205,-0.150
48.703,-0.210,-0.155
48.706,-0.220,-0.160
48.708,-0.240,-0.165
48.711,-0.230,-0.160
48.714,-0.220,-0.150
48.717,-0.210,-0.150
48.719,-0.205,-0.170
48.722,-0.205,-0.165
48.725,-0.210,-0.170
48.728,-0.215,-0.155
48.731,-0.210,-0.145
48.733,-0.215,-0.150
48.736,-0.200,-0.155
48.739,-0.200,-0.165
48.742,-0.215,-0.180
48.744,-0.210,-0.180
48.747,-0.210,-0.155
48.750,-0.210,-0.160
48.753,-0.205,-0.160
48.756,-0.215,-0.170
48.758,-0.220,-0.180
48.761,-0.230,-0.165
48.764,-0.225,-0.145
48.767,-0.215,-0.150
48.769,-0.205,-0.140
48.772,-0.205,-0.150
48.775,-0.205,-0.170
48.778,-0.220,-0.145
48.781,-0.220,-0.150
48.783,-0.205,-0.140
48.786,-0.190,-0.140
48.789,-0.180,-0.140
48.792,-0.165,-0.140
48.794,-0.140,-0.110
48.797,-0.030,-0.075
48.800,0.295,0.015
48.803,0.705,0.270
48.806,0.720,0.605
48.808,0.405,0.665
48.811,0.120,0.445
48.814,0.025,0.210
48.817,0.055,0.080
48.819,0.050,0.065
48.822,0.015,0.035
48.825,-0.020,0.000
48.828,-0.045,-0.030
48.831,-0.030,-0.015
48.833,-0.020,-0.030
48.836,-0.020,-0.050
48.839,-0.020,-0.070
48.842,-0.020,-0.095
48.844,-0.045,-0.100
48.847,-0.055,-0.135
48.850,-0.065,-0.165
48.853,-0.075,-0.195
48.856,-0.100,-0.210
48.858,-0.110,-0.235
48.861,-0.145,-0.245
48.864,-0.155,-0.235
48.867,-0.190,-0.235
48.869,-0.235,-0.255
48.872,-0.285,-0.285
48.875,-0.330,-0.315
48.878,-0.375,-0.330
48.881,-0.420,-0.330
48.883,-0.480,-0.345
48.886,-0.550,-0.375
48.889,-0.620,-0.390
48.892,-0.710,-0.410
48.894,-0.785,-0.415
48.897,-0.835,-0.420
48.900,-0.875,-0.435
48.903,-0.915,-0.460
48.906,-0.950,-0.505
48.908,-0.965,-0.545
48.911,-0.980,-0.590
48.914,-0.995,-0.615
48.917,-0.985,-0.645
48.919,-0.980,-0.660
48.922,-0.970,-0.675
48.925,-0.965,-0.705
48.928,-0.955,-0.740
48.931,-0.925,-0.765
48.933,-0.890,-0.780
48.936,-0.860,-0.810
48.939,-0.835,-0.835
48.942,-0.800,-0.875
48.944,-0.765,-0.920
48.947,-0.720,-0.940
48.950,-0.660,-0.935
48.953,-0.600,-0.915
48.956,-0.555,-0.895
48.958,-0.505,-0.885
48.961,-0.460,-0.845
48.964,-0.385,-0.785
48.967,-0.340,-0.750
48.969,-0.290,-0.675
48.972,-0.280,-0.630
48.975,-0.260,-0.575
48.978,-0.250,-0.505
48.981,-0.245,-0.450
48.983,-0.240,-0.415
48.986,-0.235,-0.395
48.989,-0.215,-0.365
48.992,-0.205,-0.350
48.994,-0.195,-0.325
48.997,-0.160,-0.300
49.000,-0.150,-0.275
49.003,-0.145,-0.270
49.006,-0.145,-0.260
49.008,-0.140,-0.260
49.011,-0.160,-0.250
49.014,-0.160,-0.225
49.017,-0.150,-0.205
49.019,-0.160,-0.185
49.022,-0.145,-0.190
49.025,-0.135,-0.160
49.028,-0.105,-0.145
49.031,-0.070,-0.110
49.033,-0.070,-0.095
49.036,-0.060,-0.080
49.039,-0.050,-0.085
49.042,-0.070,-0.100
49.044,-0.065,-0.080
49.047,-0.045,-0.060
49.050,-0.045,-0.055
49.053,-0.030,-0.060
49.056,-0.025,-0.045
49.058,-0.030,-0.050
49.061,-0.040,-0.045
49.064,-0.035,-0.035
49.067,-0.040,-0.035
49.069,-0.045,-0.020
49.072,-0.050,-0.035
49.075,-0.035,-0.030
49.078,-0.010,-0.035
49.081,0.015,-0.020
49.083,0.020,-0.015
49.086,0.015,-0.005
49.089,0.005,-0.020
49.092,-0.015,-0.015
49.094,0.000,-0.015
49.097,0.015,-0.005
49.100,0.030,0.010
49.103,0.015,0.025
49.106,0.015,0.010
49.108,0.020,0.000
49.111,0.030,0.015
49.114,0.040,0.035
49.117,0.050,0.045
49.119,0.055,0.040
49.122,0.045,0.045
49.125,0.050,0.040
49.128,0.045,0.055
49.131,0.065,0.065
49.133,0.070,0.075
49.136,0.065,0.085
49.139,0.065,0.085
49.142,0.075,0.080
49.144,0.070,0.095
49.147,0.080,0.115
49.150,0.095,0.130
49.153,0.100,0.130
49.156,0.105,0.125
49.158,0.105,0.125
49.161,0.100,0.145
49.164,0.105,0.155
49.167,0.105,0.180
49.169,0.095,0.195
49.172,0.100,0.190
49.175,0.105,0.195
49.178,0.110,0.205
49.181,0.125,0.210
49.183,0.135,0.225
49.186,0.145,0.230
49.189,0.150,0.210
49.192,0.155,0.220
49.194,0.170,0.220
49.197,0.185,0.240
49.200,0.190,0.240
49.203,0.195,0.240
49.206,0.185,0.230
49.208,0.185,0.225
49.211,0.180,0.235
49.214,0.200,0.235
49.217,0.210,0.230
49.219,0.190,0.240
49.222,0.180,0.235
49.225,0.170,0.210
49.228,0.185,0.210
49.231,0.185,0.215
49.233,0.205,0.210
49.236,0.185,0.210
49.239,0.190,0.200
49.242,0.165,0.175
49.244,0.165,0.180
49.247,0.160,0.160
49.250,0.140,0.160
49.253,0.090,0.140
49.256,0.065,0.120
49.258,0.045,0.090
49.261,0.045,0.105
49.264,0.045,0.100
49.267,0.070,0.080
49.269,0.040,0.060
49.272,0.015,0.040
49.275,0.000,0.020
49.278,-0.025,0.025
49.281,-0.025,0.015
49.283,-0.025,0.030
49.286,-0.015,0.015
49.289,-0.025,-0.015
49.292,-0.035,-0.040
49.294,-0.040,-0.060
49.297,-0.045,-0.055
49.300,-0.030,-0.045
49.303,-0.030,-0.045
49.306,-0.040,-0.065
49.308,-0.035,-0.080
49.311,-0.050,-0.085
49.314,-0.055,-0.085
49.317,-0.065,-0.080
49.319,-0.075,-0.085
49.322,-0.075,-0.105
49.325,-0.095,-0.115
49.328,-0.085,-0.105
49.331,-0.080,-0.105
49.333,-0.075,-0.100
49.336,-0.080,-0.120
49.339,-0.080,-0.120
49.342,-0.095,-0.150
49.344,-0.110,-0.130
49.347,-0.115,-0.125
49.350,-0.110,-0.125
49.353,-0.115,-0.135
49.356,-0.130,-0.135
49.358,-0.140,-0.135
49.361,-0.140,-0.130
49.364,-0.115,-0.115
49.367,-0.110,-0.130
49.369,-0.115,-0.125
49.372,-0.115,-0.140
49.375,-0.115,-0.160
49.378,-0.120,-0.160
49.381,-0.110,-0.155
49.383,-0.105,-0.150
49.386,-0.120,-0.145
49.389,-0.145,-0.145
49.392,-0.160,-0.145
49.394,-0.160,-0.150
49.397,-0.150,-0.145
49.400,-0.120,-0.145
49.403,-0.130,-0.150
49.406,-0.135,-0.160
49.408,-0.135,-0.150
49.411,-0.135,-0.155
49.414,-0.140,-0.145
49.417,-0.125,-0.150
49.419,-0.130,-0.150
49.422,-0.120,-0.170
49.425,-0.125,-0.175
49.428,-0.145,-0.160
49.431,-0.140,-0.155
49.433,-0.140,-0.150
49.436,-0.135,-0.160
49.439,-0.135,-0.170
49.442,-0.150,-0.180
49.444,-0.150,-0.185
49.447,-0.155,-0.170
49.450,-0.160,-0.160
49.453,-0.160,-0.160
49.456,-0.175,-0.180
49.458,-0.160,-0.195
49.461,-0.155,-0.195
49.464,-0.145,-0.180
49.467,-0.145,-0.170
49.469,-0.145,-0.180
49.472,-0.125,-0.175
49.475,-0.130,-0.190
49.478,-0.140,-0.185
49.481,-0.145,-0.185
49.483,-0.145,-0.195
49.486,-0.150,-0.190
49.489,-0.175,-0.205
49.492,-0.175,-0.190
49.494,-0.150,-0.185
49.497,-0.135,-0.185
49.500,-0.125,-0.180
49.503,-0.135,-0.185
49.506,-0.150,-0.200
49.508,-0.180,-0.205
49.511,-0.195,-0.190
49.514,-0.195,-0.180
49.517,-0.195,-0.180
49.519,-0.200,-0.195
49.522,-0.200,-0.200
49.525,-0.190,-0.210
49.528,-0.175,-0.195
49.531,-0.175,-0.185
49.533,-0.155,-0.205
49.536,-0.165,-0.195
49.539,-0.175,-0.205
49.542,-0.175,-0.220
49.544,-0.175,-0.195
49.547,-0.160,-0.200
49.550,-0.165,-0.195
49.553,-0.160,-0.200
49.556,-0.165,-0.205
49.558,-0.160,-0.200
49.561,-0.160,-0.210
49.564,-0.160,-0.195
49.567,-0.145,-0.200
49.569,-0.160,-0.195
49.572,-0.160,-0.210
49.575,-0.160,-0.220
49.578,-0.170,-0.205
49.581,-0.165,-0.185
49.583,-0.155,-0.185
49.586,-0.150,-0.195
49.589,-0.160,-0.195
49.592,-0.160,-0.215
49.594,-0.160,-0.210
49.597,-0.135,-0.190
49.600,-0.130,-0.180
49.603,-0.135,-0.180
49.606,-0.140,-0.180
49.608,-0.145,-0.200
49.611,-0.150,-0.195
49.614,-0.130,-0.175
49.617,-0.110,-0.160
49.619,-0.085,-0.165
49.622,-0.035,-0.140
49.625,0.090,-0.100
49.628,0.465,0.050
49.631,0.830,0.385
49.633,0.770,0.710
49.636,0.395,0.645
49.639,0.100,0.330
49.642,0.040,0.075
49.644,0.055,0.025
49.647,0.080,0.035
49.650,0.070,0.015
49.653,0.065,-0.010
49.656,0.055,-0.040
49.658,0.035,-0.060
49.661,0.030,-0.060
49.664,0.020,-0.075
49.667,0.015,-0.115
49.669,0.005,-0.145
49.672,-0.010,-0.190
49.675,-0.030,-0.215
49.678,-0.055,-0.245
49.681,-0.070,-0.265
49.683,-0.095,-0.265
49.686,-0.115,-0.285
49.689,-0.145,-0.320
49.692,-0.190,-0.350
49.694,-0.240,-0.350
49.697,-0.275,-0.365
49.700,-0.305,-0.390
49.703,-0.355,-0.405
49.706,-0.445,-0.445
49.708,-0.545,-0.465
49.711,-0.645,-0.470
49.714,-0.720,-0.470
49.717,-0.765,-0.485
49.719,-0.815,-0.500
49.722,-0.875,-0.530
49.725,-0.930,-0.550
49.728,-0.970,-0.575
49.731,-0.960,-0.575
49.733,-0.950,-0.600
49.736,-0.955,-0.650
49.739,-0.960,-0.700
49.742,-0.970,-0.740
49.744,-0.960,-0.730
49.747,-0.925,-0.735
49.750,-0.915,-0.770
49.753,-0.895,-0.795
49.756,-0.865,-0.840
49.758,-0.840,-0.865
49.761,-0.805,-0.870
49.764,-0.755,-0.890
49.767,-0.680,-0.925
49.769,-0.600,-0.945
49.772,-0.545,-0.945
49.775,-0.515,-0.925
49.778,-0.470,-0.890
49.781,-0.415,-0.840
49.783,-0.350,-0.775
49.786,-0.305,-0.740
49.789,-0.265,-0.680
49.792,-0.260,-0.625
49.794,-0.230,-0.545
49.797,-0.205,-0.485
49.800,-0.195,-0.430
49.803,-0.180,-0.400
49.806,-0.170,-0.385
49.808,-0.160,-0.370
49.811,-0.160,-0.345
49.814,-0.130,-0.320
49.817,-0.135,-0.310
49.819,-0.130,-0.295
49.822,-0.125,-0.290
49.825,-0.125,-0.265
49.828,-0.130,-0.250
49.831,-0.115,-0.220
49.833,-0.080,-0.190
49.836,-0.065,-0.160
49.839,-0.050,-0.155
49.842,-0.040,-0.135
49.844,-0.040,-0.100
49.847,-0.030,-0.095
49.850,-0.015,-0.085
49.853,-0.005,-0.085
49.856,-0.005,-0.100
49.858,-0.005,-0.100
49.861,-0.030,-0.090
49.864,-0.010,-0.065
49.867,-0.005,-0.065
49.869,0.000,-0.055
49.872,0.000,-0.060
49.875,0.000,-0.070
49.878,0.015,-0.070
49.881,0.020,-0.050
49.883,0.030,-0.035
49.886,0.035,-0.040
49.889,0.040,-0.055
49.892,0.030,-0.065
49.894,0.035,-0.035
49.897,0.035,-0.025
49.900,0.055,-0.005
49.903,0.065,-0.020
49.906,0.060,-0.030
49.908,0.055,-0.045
49.911,0.060,-0.040
49.914,0.065,-0.025
49.917,0.070,-0.010
49.919,0.075,-0.015
49.922,0.070,-0.015
49.925,0.065,-0.010
49.928,0.070,0.000
49.931,0.075,0.025
49.933,0.090,0.030
49.936,0.085,0.035
49.939,0.090,0.015
49.942,0.065,0.030
49.944,0.080,0.045
49.947,0.085,0.055
49.950,0.110,0.070
49.953,0.110,0.055
49.956,0.115,0.070
49.958,0.115,0.060
49.961,0.110,0.075
49.964,0.120,0.080
49.967,0.125,0.100
49.969,0.130,0.110
49.972,0.115,0.105
49.975,0.110,0.100
49.978,0.120,0.115
49.981,0.130,0.135
49.983,0.155,0.135
49.986,0.160,0.135
49.989,0.160,0.130
49.992,0.145,0.130
49.994,0.150,0.145
49.997,0.160,0.160
50.000,0.175,0.160
50.003,0.170,0.165
50.006,0.175,0.160
50.008,0.175,0.170
50.011,0.170,0.165
50.014,0.180,0.165
50.017,0.185,0.175
50.019,0.180,0.190
50.022,0.170,0.170
50.025,0.150,0.165
50.028,0.145,0.145
50.031,0.135,0.160
50.033,0.145,0.170
50.036,0.150,0.165
50.039,0.115,0.145
50.042,0.120,0.130
50.044,0.115,0.140
50.047,0.120,0.150
50.050,0.125,0.140
50.053,0.100,0.140
50.056,0.095,0.115
50.058,0.070,0.095
50.061,0.065,0.095
50.064,0.060,0.095
50.067,0.055,0.085
50.069,0.050,0.075
50.072,0.035,0.060
50.075,0.025,0.035
50.078,0.010,0.035
50.081,0.015,0.045
50.083,0.010,0.040
50.086,0.020,0.040
50.089,-0.005,0.030
50.092,-0.015,0.015
50.094,-0.020,-0.005
50.097,0.000,-0.020
50.100,0.000,-0.020
50.103,-0.005,-0.035
50.106,-0.020,-0.065
50.108,-0.030,-0.055
50.111,-0.055,-0.065
50.114,-0.055,-0.060
50.117,-0.050,-0.060
50.119,-0.050,-0.060
50.122,-0.055,-0.070
50.125,-0.060,-0.075
50.128,-0.060,-0.080
50.131,-0.050,-0.065
50.133,-0.045,-0.065
50.136,-0.050,-0.075
50.139,-0.060,-0.080
50.142,-0.080,-0.090
50.144,-0.075,-0.080
50.147,-0.080,-0.070
50.150,-0.070,-0.070
50.153,-0.090,-0.080
50.156,-0.080,-0.080
50.158,-0.095,-0.085
50.161,-0.115,-0.075
50.164,-0.105,-0.070
50.167,-0.095,-0.065
50.169,-0.100,-0.065
50.172,-0.105,-0.085
50.175,-0.115,-0.085
50.178,-0.125,-0.090
50.181,-0.120,-0.080
50.183,-0.105,-0.085
50.186,-0.100,-0.090
50.189,-0.105,-0.110
50.192,-0.125,-0.130
50.194,-0.125,-0.125
50.197,-0.105,-0.105
50.200,-0.100,-0.100
50.203,-0.105,-0.110
50.206,-0.100,-0.115
50.208,-0.100,-0.120
50.211,-0.095,-0.120
50.214,-0.085,-0.120
50.217,-0.080,-0.120
50.219,-0.085,-0.125
50.222,-0.090,-0.125
50.225,-0.095,-0.145
50.228,-0.090,-0.135
50.231,-0.085,-0.120
50.233,-0.065,-0.115
50.236,-0.070,-0.115
50.239,-0.080,-0.135
50.242,-0.080,-0.120
50.244,-0.085,-0.115
50.247,-0.055,-0.105
50.250,-0.045,-0.105
50.253,-0.055,-0.115
50.256,-0.080,-0.120
50.258,-0.105,-0.135
50.261,-0.115,-0.125
50.264,-0.115,-0.120
50.267,-0.110,-0.110
50.269,-0.125,-0.120
50.272,-0.120,-0.135
50.275,-0.130,-0.140
50.278,-0.135,-0.140
50.281,-0.125,-0.145
50.283,-0.130,-0.140
50.286,-0.135,-0.145
50.289,-0.160,-0.160
50.292,-0.160,-0.165
50.294,-0.175,-0.160
50.297,-0.165,-0.140
50.300,-0.165,-0.145
50.303,-0.170,-0.145
50.306,-0.165,-0.165
50.308,-0.185,-0.175
50.311,-0.180,-0.175
50.314,-0.180,-0.170
50.317,-0.185,-0.170
50.319,-0.195,-0.170
50.322,-0.185,-0.160
50.325,-0.200,-0.180
50.328,-0.185,-0.170
50.331,-0.175,-0.160
50.333,-0.165,-0.160
50.336,-0.155,-0.160
50.339,-0.155,-0.155
50.342,-0.180,-0.165
50.344,-0.180,-0.150
50.347,-0.175,-0.150
50.350,-0.175,-0.150
50.353,-0.185,-0.160
50.356,-0.170,-0.165
50.358,-0.180,-0.170
50.361,-0.190,-0.170
50.364,-0.180,-0.160
50.367,-0.180,-0.145
50.369,-0.180,-0.150
50.372,-0.180,-0.160
50.375,-0.185,-0.155
50.378,-0.175,-0.150
50.381,-0.160,-0.145
50.383,-0.145,-0.140
50.386,-0.150,-0.145
50.389,-0.140,-0.160
50.392,-0.150,-0.165
50.394,-0.160,-0.140
50.397,-0.140,-0.130
50.400,-0.125,-0.130
50.403,-0.120,-0.145
50.406,-0.135,-0.135
50.408,-0.145,-0.155
50.411,-0.155,-0.145
50.414,-0.130,-0.125
50.417,-0.100,-0.110
50.419,-0.080,-0.115
50.422,-0.040,-0.095
50.425,0.090,-0.045
50.428,0.455,0.090
50.431,0.855,0.410
50.433,0.795,0.755
50.436,0.430,0.740
50.439,0.185,0.465
50.442,0.185,0.245
50.444,0.270,0.180
50.447,0.360,0.200
50.450,0.410,0.210
50.453,0.460,0.215
50.456,0.510,0.215
50.458,0.590,0.210
50.461,0.720,0.210
50.464,0.890,0.215
50.467,1.050,0.215
50.469,1.190,0.205
50.472,1.275,0.205
50.475,1.285,0.185
50.478,1.200,0.115
50.481,1.030,0.000
50.483,0.825,-0.160
50.486,0.615,-0.320
50.489,0.430,-0.455
50.492,0.265,-0.525
50.494,0.105,-0.540
50.497,-0.055,-0.530
50.500,-0.185,-0.500
50.503,-0.275,-0.475
50.506,-0.325,-0.425
50.508,-0.345,-0.385
50.511,-0.350,-0.315
50.514,-0.335,-0.270
50.517,-0.315,-0.215
50.519,-0.295,-0.210
50.522,-0.295,-0.195
50.525,-0.285,-0.200
50.528,-0.285,-0.200
50.531,-0.280,-0.180
50.533,-0.280,-0.175
50.536,-0.275,-0.180
50.539,-0.285,-0.195
50.542,-0.295,-0.215
50.544,-0.295,-0.190
50.547,-0.295,-0.180
50.550,-0.290,-0.175
50.553,-0.295,-0.170
50.556,-0.305,-0.190
50.558,-0.320,-0.195
50.561,-0.330,-0.190
50.564,-0.310,-0.180
50.567,-0.320,-0.190
50.569,-0.310,-0.175
50.572,-0.325,-0.205
50.575,-0.335,-0.210
50.578,-0.335,-0.205
50.581,-0.345,-0.190
50.583,-0.340,-0.185
50.586,-0.350,-0.195
50.589,-0.355,-0.210
50.592,-0.365,-0.210
50.594,-0.375,-0.195
50.597,-0.360,-0.190
50.600,-0.345,-0.195
50.603,-0.335,-0.200
50.606,-0.355,-0.210
50.608,-0.365,-0.210
50.611,-0.380,-0.220
50.614,-0.380,-0.210
50.617,-0.380,-0.220
50.619,-0.390,-0.215
50.622,-0.395,-0.230
50.625,-0.400,-0.245
50.628,-0.400,-0.240
50.631,-0.385,-0.225
50.633,-0.380,-0.235
50.636,-0.365,-0.220
50.639,-0.370,-0.220
50.642,-0.380,-0.235
50.644,-0.395,-0.250
50.647,-0.390,-0.240
50.650,-0.380,-0.230
50.653,-0.380,-0.250
50.656,-0.400,-0.255
50.658,-0.405,-0.255
50.661,-0.415,-0.250
50.664,-0.410,-0.225
50.667,-0.405,-0.225
50.669,-0.420,-0.230
50.672,-0.425,-0.245
50.675,-0.440,-0.260
50.678,-0.420,-0.240
50.681,-0.410,-0.240
50.683,-0.415,-0.240
50.686,-0.420,-0.250
50.689,-0.420,-0.255
50.692,-0.420,-0.255
50.694,-0.430,-0.255
50.697,-0.420,-0.250
50.700,-0.410,-0.245
50.703,-0.405,-0.255
50.706,-0.425,-0.270
50.708,-0.430,-0.265
50.711,-0.420,-0.265
50.714,-0.410,-0.245
50.717,-0.405,-0.245
50.719,-0.405,-0.250
50.722,-0.400,-0.255
50.725,-0.410,-0.250
50.728,-0.405,-0.235
50.731,-0.390,-0.230
50.733,-0.370,-0.220
50.736,-0.375,-0.225
50.739,-0.365,-0.235
50.742,-0.370,-0.245
50.744,-0.370,-0.220
50.747,-0.350,-0.210
50.750,-0.340,-0.195
50.753,-0.320,-0.195
50.756,-0.325,-0.190
50.758,-0.325,-0.205
50.761,-0.320,-0.185
50.764,-0.305,-0.165
50.767,-0.285,-0.155
50.769,-0.265,-0.165
50.772,-0.250,-0.150
50.775,-0.255,-0.145
50.778,-0.245,-0.140
50.781,-0.215,-0.115
50.783,-0.215,-0.110
50.786,-0.205,-0.115
50.789,-0.195,-0.120
50.792,-0.200,-0.120
50.794,-0.190,-0.100
50.797,-0.170,-0.095
50.800,-0.165,-0.085
50.803,-0.170,-0.095
50.806,-0.155,-0.095
50.808,-0.165,-0.100
50.811,-0.170,-0.085
50.814,-0.170,-0.065
50.817,-0.155,-0.055
50.819,-0.160,-0.050
50.822,-0.155,-0.055
50.825,-0.155,-0.070
50.828,-0.160,-0.075
50.831,-0.140,-0.060
50.833,-0.115,-0.045
50.836,-0.120,-0.055
50.839,-0.135,-0.075
50.842,-0.145,-0.085
50.844,-0.150,-0.070
50.847,-0.145,-0.070
50.850,-0.135,-0.060
50.853,-0.135,-0.065
50.856,-0.130,-0.070
50.858,-0.135,-0.070
50.861,-0.140,-0.085
50.864,-0.130,-0.060
50.867,-0.125,-0.075
50.869,-0.130,-0.065
50.872,-0.135,-0.075
50.875,-0.140,-0.095
50.878,-0.145,-0.085
50.881,-0.135,-0.090
50.883,-0.130,-0.085
50.886,-0.135,-0.090
50.889,-0.140,-0.095
50.892,-0.140,-0.100
50.894,-0.155,-0.090
50.897,-0.155,-0.080
50.900,-0.135,-0.065
50.903,-0.150,-0.075
50.906,-0.160,-0.085
50.908,-0.160,-0.095
50.911,-0.160,-0.090
50.914,-0.155,-0.070
50.917,-0.135,-0.080
50.919,-0.130,-0.080
50.922,-0.130,-0.095
50.925,-0.145,-0.095
50.928,-0.145,-0.085
50.931,-0.140,-0.080
50.933,-0.130,-0.065
50.936,-0.140,-0.070
50.939,-0.145,-0.085
50.942,-0.145,-0.075
50.944,-0.160,-0.075
50.947,-0.160,-0.065
50.950,-0.165,-0.075
50.953,-0.160,-0.080
50.956,-0.155,-0.085
50.958,-0.155,-0.090
50.961,-0.140,-0.080
50.964,-0.135,-0.080
50.967,-0.105,-0.060
50.969,-0.110,-0.070
50.972,-0.125,-0.070
50.975,-0.135,-0.080
50.978,-0.145,-0.080
50.981,-0.135,-0.070
50.983,-0.125,-0.075
50.986,-0.130,-0.060
50.989,-0.135,-0.080
50.992,-0.145,-0.095
50.994,-0.150,-0.075
50.997,-0.130,-0.075
51.000,-0.125,-0.065
51.003,-0.130,-0.060
51.006,-0.135,-0.065
51.008,-0.135,-0.095
51.011,-0.125,-0.080
51.014,-0.110,-0.065
51.017,-0.105,-0.065
51.019,-0.110,-0.060
51.022,-0.120,-0.085
