'Elapsed time','V5','V2'
50.683,-0.360,-0.175
50.686,-0.360,-0.180
50.689,-0.340,-0.165
50.692,-0.330,-0.155
50.694,-0.345,-0.150
50.697,-0.360,-0.150
50.700,-0.375,-0.155
50.703,-0.360,-0.140
50.706,-0.345,-0.135
50.708,-0.325,-0.135
50.711,-0.325,-0.155
50.714,-0.330,-0.170
50.717,-0.335,-0.185
50.719,-0.335,-0.200
50.722,-0.310,-0.175
50.725,-0.295,-0.175
50.728,-0.285,-0.170
50.731,-0.280,-0.175
50.733,-0.270,-0.175
50.736,-0.270,-0.120
50.739,-0.260,0.035
50.742,-0.240,0.390
50.744,-0.235,0.780
50.747,-0.200,0.870
50.750,-0.140,0.585
50.753,0.080,0.300
50.756,0.475,0.195
50.758,0.780,0.170
50.761,0.725,0.120
50.764,0.420,0.060
50.767,0.150,-0.030
50.769,0.080,-0.150
50.772,0.100,-0.275
50.775,0.130,-0.450
50.778,0.125,-0.620
50.781,0.105,-0.815
50.783,0.105,-1.045
50.786,0.105,-1.245
50.789,0.125,-1.425
50.792,0.140,-1.575
50.794,0.140,-1.740
50.797,0.125,-1.895
50.800,0.110,-2.085
50.803,0.115,-2.275
50.806,0.135,-2.470
50.808,0.155,-2.605
50.811,0.140,-2.715
50.814,0.095,-2.805
50.817,0.060,-2.885
50.819,0.030,-2.955
50.822,0.000,-3.005
50.825,-0.035,-3.025
50.828,-0.085,-3.070
50.831,-0.125,-3.110
50.833,-0.170,-3.140
50.836,-0.255,-3.135
50.839,-0.340,-3.140
50.842,-0.405,-3.145
50.844,-0.470,-3.160
50.847,-0.490,-3.165
50.850,-0.470,-3.155
50.853,-0.450,-3.130
50.856,-0.430,-3.075
50.858,-0.430,-3.020
50.861,-0.445,-2.925
50.864,-0.485,-2.815
50.867,-0.505,-2.670
50.869,-0.510,-2.510
50.872,-0.490,-2.320
50.875,-0.465,-2.085
50.878,-0.435,-1.850
50.881,-0.405,-1.620
50.883,-0.385,-1.390
50.886,-0.380,-1.125
50.889,-0.380,-0.880
50.892,-0.380,-0.665
50.894,-0.395,-0.475
50.897,-0.410,-0.285
50.900,-0.415,-0.115
50.903,-0.420,0.060
50.906,-0.425,0.225
50.908,-0.415,0.380
50.911,-0.400,0.495
50.914,-0.400,0.595
50.917,-0.415,0.675
50.919,-0.410,0.735
50.922,-0.400,0.785
50.925,-0.380,0.840
50.928,-0.375,0.880
50.931,-0.350,0.920
50.933,-0.350,0.955
50.936,-0.350,0.990
50.939,-0.335,1.035
50.942,-0.330,1.075
50.944,-0.330,1.110
50.947,-0.330,1.125
50.950,-0.330,1.160
50.953,-0.325,1.195
50.956,-0.300,1.255
50.958,-0.300,1.290
50.961,-0.305,1.320
50.964,-0.305,1.335
50.967,-0.315,1.365
50.969,-0.300,1.410
50.972,-0.285,1.465
50.975,-0.265,1.500
50.978,-0.275,1.525
50.981,-0.285,1.580
50.983,-0.280,1.605
50.986,-0.275,1.640
50.989,-0.255,1.690
50.992,-0.240,1.730
50.994,-0.250,1.760
50.997,-0.250,1.780
51.000,-0.260,1.815
51.003,-0.265,1.850
51.006,-0.250,1.895
51.008,-0.235,1.910
51.011,-0.220,1.935
51.014,-0.220,1.955
51.017,-0.210,1.965
51.019,-0.190,1.990
51.022,-0.160,2.025
51.025,-0.145,2.025
51.028,-0.170,2.020
51.031,-0.180,2.020
51.033,-0.195,2.010
51.036,-0.190,2.025
51.039,-0.170,2.025
51.042,-0.140,1.995
51.044,-0.145,1.975
51.047,-0.130,1.945
51.050,-0.135,1.910
51.053,-0.125,1.880
51.056,-0.110,1.855
51.058,-0.095,1.810
51.061,-0.100,1.765
51.064,-0.105,1.705
51.067,-0.125,1.660
51.069,-0.130,1.610
51.072,-0.110,1.555
51.075,-0.095,1.505
51.078,-0.095,1.435
51.081,-0.100,1.365
51.083,-0.095,1.300
51.086,-0.100,1.250
51.089,-0.110,1.190
51.092,-0.105,1.125
51.094,-0.115,1.070
51.097,-0.110,0.990
51.100,-0.130,0.925
51.103,-0.120,0.875
51.106,-0.110,0.830
51.108,-0.110,0.765
51.111,-0.130,0.700
51.114,-0.140,0.635
51.117,-0.145,0.585
51.119,-0.175,0.540
51.122,-0.165,0.515
51.125,-0.160,0.480
51.128,-0.175,0.435
51.131,-0.170,0.385
51.133,-0.185,0.340
51.136,-0.200,0.320
51.139,-0.200,0.290
51.142,-0.185,0.260
51.144,-0.210,0.240
51.147,-0.225,0.200
51.150,-0.230,0.170
51.153,-0.245,0.165
51.156,-0.225,0.150
51.158,-0.215,0.140
51.161,-0.205,0.110
51.164,-0.205,0.090
51.167,-0.210,0.075
51.169,-0.230,0.070
51.172,-0.230,0.075
51.175,-0.230,0.065
51.178,-0.245,0.055
51.181,-0.240,0.035
51.183,-0.245,0.030
51.186,-0.245,0.025
51.189,-0.225,0.025
51.192,-0.215,0.020
51.194,-0.220,0.015
51.197,-0.235,0.000
51.200,-0.225,-0.005
51.203,-0.245,-0.005
51.206,-0.230,-0.005
51.208,-0.230,-0.005
51.211,-0.220,0.000
51.214,-0.230,-0.010
51.217,-0.230,-0.020
51.219,-0.235,-0.015
51.222,-0.225,0.000
51.225,-0.215,-0.010
51.228,-0.230,0.000
51.231,-0.235,-0.015
51.233,-0.260,-0.020
51.236,-0.250,-0.005
51.239,-0.240,-0.005
51.242,-0.240,0.000
51.244,-0.235,-0.005
51.247,-0.235,-0.010
51.250,-0.235,-0.005
51.253,-0.245,-0.005
51.256,-0.240,0.005
51.258,-0.230,0.015
51.261,-0.240,0.005
51.264,-0.230,0.005
51.267,-0.235,0.000
51.269,-0.245,0.010
51.272,-0.230,0.025
51.275,-0.220,0.025
51.278,-0.225,0.025
51.281,-0.235,0.020
51.283,-0.250,0.010
51.286,-0.260,0.015
51.289,-0.250,0.020
51.292,-0.240,0.030
51.294,-0.250,0.030
51.297,-0.250,0.010
51.300,-0.260,0.005
51.303,-0.265,-0.005
51.306,-0.245,0.025
51.308,-0.250,0.005
51.311,-0.260,0.020
51.314,-0.280,0.000
51.317,-0.275,0.000
51.319,-0.280,0.005
51.322,-0.270,0.015
51.325,-0.265,0.010
51.328,-0.270,0.005
51.331,-0.280,-0.015
51.333,-0.280,-0.015
51.336,-0.280,-0.010
51.339,-0.280,-0.015
51.342,-0.270,-0.010
51.344,-0.280,-0.015
51.347,-0.285,-0.040
51.350,-0.285,-0.050
51.353,-0.285,-0.045
51.356,-0.280,-0.045
51.358,-0.290,-0.040
51.361,-0.285,-0.050
51.364,-0.290,-0.065
51.367,-0.295,-0.080
51.369,-0.310,-0.070
51.372,-0.285,-0.065
51.375,-0.280,-0.055
51.378,-0.295,-0.070
51.381,-0.300,-0.085
51.383,-0.305,-0.100
51.386,-0.310,-0.090
51.389,-0.310,-0.090
51.392,-0.310,-0.095
51.394,-0.305,-0.100
51.397,-0.315,-0.120
51.400,-0.315,-0.120
51.403,-0.325,-0.120
51.406,-0.310,-0.105
51.408,-0.305,-0.115
51.411,-0.325,-0.115
51.414,-0.320,-0.130
51.417,-0.325,-0.130
51.419,-0.320,-0.125
51.422,-0.310,-0.110
51.425,-0.320,-0.125
51.428,-0.320,-0.140
51.431,-0.320,-0.135
51.433,-0.315,-0.145
51.436,-0.325,-0.150
51.439,-0.315,-0.140
51.442,-0.310,-0.145
51.444,-0.325,-0.150
51.447,-0.335,-0.155
51.450,-0.350,-0.160
51.453,-0.340,-0.155
51.456,-0.335,-0.140
51.458,-0.325,-0.150
51.461,-0.335,-0.145
51.464,-0.340,-0.155
51.467,-0.350,-0.155
51.469,-0.340,-0.150
51.472,-0.340,-0.150
51.475,-0.325,-0.135
51.478,-0.340,-0.150
51.481,-0.350,-0.165
51.483,-0.340,-0.170
51.486,-0.365,-0.155
51.489,-0.350,-0.145
51.492,-0.335,-0.140
51.494,-0.335,-0.155
51.497,-0.345,-0.170
51.500,-0.355,-0.170
51.503,-0.355,-0.155
51.506,-0.345,-0.155
51.508,-0.335,-0.150
51.511,-0.355,-0.160
51.514,-0.355,-0.165
51.517,-0.355,-0.175
51.519,-0.345,-0.160
51.522,-0.340,-0.160
51.525,-0.335,-0.145
51.528,-0.340,-0.150
51.531,-0.350,-0.165
51.533,-0.350,-0.165
51.536,-0.355,-0.145
51.539,-0.350,-0.135
51.542,-0.340,-0.135
51.544,-0.335,-0.130
51.547,-0.340,-0.130
51.550,-0.345,-0.125
51.553,-0.340,-0.110
51.556,-0.330,-0.090
51.558,-0.310,-0.070
51.561,-0.320,-0.045
51.564,-0.325,-0.030
51.567,-0.325,0.065
51.569,-0.305,0.335
51.572,-0.275,0.730
51.575,-0.215,0.985
51.578,-0.145,0.870
51.581,0.000,0.575
51.583,0.285,0.385
51.586,0.690,0.315
51.589,0.915,0.285
51.592,0.765,0.230
51.594,0.420,0.155
51.597,0.195,0.060
51.600,0.125,-0.035
51.603,0.130,-0.185
51.606,0.140,-0.335
51.608,0.150,-0.515
51.611,0.135,-0.700
51.614,0.135,-0.930
51.617,0.130,-1.155
51.619,0.125,-1.335
51.622,0.145,-1.485
51.625,0.150,-1.625
51.628,0.140,-1.750
51.631,0.095,-1.895
51.633,0.060,-2.060
51.636,0.070,-2.255
51.639,0.055,-2.430
51.642,0.060,-2.555
51.644,0.045,-2.660
51.647,0.005,-2.745
51.650,-0.020,-2.845
51.653,-0.060,-2.930
51.656,-0.095,-2.975
51.658,-0.150,-3.025
51.661,-0.210,-3.050
51.664,-0.255,-3.080
51.667,-0.305,-3.115
51.669,-0.370,-3.110
51.672,-0.450,-3.115
51.675,-0.515,-3.115
51.678,-0.600,-3.120
51.681,-0.625,-3.120
51.683,-0.620,-3.115
51.686,-0.575,-3.090
51.689,-0.525,-3.060
51.692,-0.480,-3.020
51.694,-0.465,-2.960
51.697,-0.475,-2.880
51.700,-0.485,-2.775
51.703,-0.505,-2.645
51.706,-0.515,-2.505
51.708,-0.510,-2.380
51.711,-0.515,-2.220
51.714,-0.520,-2.040
51.717,-0.500,-1.845
51.719,-0.465,-1.640
51.722,-0.435,-1.415
51.725,-0.410,-1.185
51.728,-0.450,-0.965
51.731,-0.460,-0.790
51.733,-0.480,-0.605
51.736,-0.500,-0.405
51.739,-0.495,-0.205
51.742,-0.495,-0.045
51.744,-0.510,0.105
51.747,-0.530,0.240
51.750,-0.540,0.390
51.753,-0.540,0.520
51.756,-0.515,0.620
51.758,-0.500,0.700
51.761,-0.505,0.760
51.764,-0.530,0.800
51.767,-0.525,0.830
51.769,-0.515,0.885
51.772,-0.500,0.925
51.775,-0.485,0.955
51.778,-0.480,1.000
51.781,-0.490,1.010
51.783,-0.490,1.040
51.786,-0.500,1.090
51.789,-0.480,1.130
51.792,-0.475,1.160
51.794,-0.475,1.190
51.797,-0.490,1.215
51.800,-0.490,1.245
51.803,-0.485,1.280
51.806,-0.475,1.320
51.808,-0.465,1.355
51.811,-0.460,1.375
51.814,-0.480,1.405
51.817,-0.485,1.435
51.819,-0.480,1.470
51.822,-0.465,1.520
51.825,-0.460,1.550
51.828,-0.460,1.585
51.831,-0.460,1.600
51.833,-0.480,1.640
51.836,-0.470,1.675
51.839,-0.455,1.725
51.842,-0.445,1.760
51.844,-0.455,1.780
51.847,-0.455,1.800
51.850,-0.450,1.820
51.853,-0.450,1.860
51.856,-0.440,1.900
51.858,-0.425,1.930
51.861,-0.430,1.945
51.864,-0.430,1.955
51.867,-0.435,1.970
51.869,-0.430,2.005
51.872,-0.420,2.025
51.875,-0.410,2.040
51.878,-0.410,2.040
51.881,-0.405,2.045
51.883,-0.405,2.035
51.886,-0.400,2.050
51.889,-0.380,2.050
51.892,-0.365,2.055
51.894,-0.365,2.035
51.897,-0.370,2.005
51.900,-0.370,1.980
51.903,-0.365,1.975
51.906,-0.345,1.955
51.908,-0.330,1.935
51.911,-0.330,1.895
51.914,-0.335,1.830
51.917,-0.340,1.790
51.919,-0.330,1.745
51.922,-0.320,1.710
51.925,-0.300,1.650
51.928,-0.315,1.600
51.931,-0.305,1.540
51.933,-0.305,1.450
51.936,-0.315,1.410
51.939,-0.305,1.345
51.942,-0.285,1.285
51.944,-0.295,1.220
51.947,-0.300,1.150
51.950,-0.310,1.080
51.953,-0.310,1.035
51.956,-0.305,0.975
51.958,-0.295,0.915
51.961,-0.305,0.855
51.964,-0.320,0.775
51.967,-0.325,0.730
51.969,-0.325,0.685
51.972,-0.330,0.645
51.975,-0.320,0.590
51.978,-0.330,0.550
51.981,-0.335,0.510
51.983,-0.355,0.460
51.986,-0.350,0.430
51.989,-0.355,0.405
51.992,-0.350,0.370
51.994,-0.350,0.330
51.997,-0.365,0.290
52.000,-0.375,0.265
52.003,-0.380,0.240
52.006,-0.385,0.225
52.008,-0.370,0.205
52.011,-0.375,0.185
52.014,-0.375,0.150
52.017,-0.390,0.130
52.019,-0.395,0.130
52.022,-0.395,0.115
52.025,-0.390,0.100
52.028,-0.390,0.090
52.031,-0.395,0.075
52.033,-0.405,0.060
52.036,-0.400,0.055
52.039,-0.395,0.050
52.042,-0.390,0.050
52.044,-0.390,0.040
52.047,-0.410,0.015
52.050,-0.415,0.010
52.053,-0.420,0.015
52.056,-0.410,0.015
52.058,-0.405,0.015
52.061,-0.420,0.005
52.064,-0.400,-0.010
52.067,-0.400,-0.005
52.069,-0.415,-0.005
52.072,-0.405,0.005
52.075,-0.390,0.005
52.078,-0.400,0.000
52.081,-0.400,0.000
52.083,-0.410,-0.010
52.086,-0.405,0.005
52.089,-0.395,0.020
52.092,-0.400,0.010
52.094,-0.385,0.010
52.097,-0.400,0.000
52.100,-0.410,0.000
52.103,-0.400,0.015
52.106,-0.395,0.020
52.108,-0.395,0.030
52.111,-0.400,0.025
52.114,-0.400,0.005
52.117,-0.405,0.015
52.119,-0.415,0.010
52.122,-0.405,0.020
52.125,-0.395,0.030
52.128,-0.400,0.030
52.131,-0.400,0.015
52.133,-0.410,0.020
52.136,-0.410,0.015
52.139,-0.405,0.035
52.142,-0.390,0.035
52.144,-0.410,0.020
52.147,-0.405,0.010
52.150,-0.415,0.005
52.153,-0.415,0.005
52.156,-0.410,0.020
52.158,-0.395,0.030
52.161,-0.405,0.025
52.164,-0.415,0.010
52.167,-0.435,0.000
52.169,-0.430,-0.005
52.172,-0.415,-0.005
52.175,-0.405,0.010
52.178,-0.410,-0.005
52.181,-0.425,-0.025
52.183,-0.425,-0.030
52.186,-0.430,-0.020
52.189,-0.425,-0.015
52.192,-0.415,-0.020
52.194,-0.420,-0.035
52.197,-0.425,-0.045
52.200,-0.430,-0.055
52.203,-0.430,-0.060
52.206,-0.435,-0.055
52.208,-0.425,-0.050
52.211,-0.435,-0.070
52.214,-0.445,-0.080
52.217,-0.450,-0.080
52.219,-0.445,-0.080
52.222,-0.435,-0.090
52.225,-0.430,-0.090
52.228,-0.425,-0.095
52.231,-0.450,-0.115
52.233,-0.450,-0.120
52.236,-0.440,-0.110
52.239,-0.430,-0.105
52.242,-0.440,-0.110
52.244,-0.445,-0.120
52.247,-0.460,-0.135
52.250,-0.465,-0.145
52.253,-0.460,-0.150
52.256,-0.450,-0.140
52.258,-0.450,-0.145
52.261,-0.455,-0.150
52.264,-0.460,-0.160
52.267,-0.465,-0.160
52.269,-0.455,-0.170
52.272,-0.455,-0.150
52.275,-0.455,-0.140
52.278,-0.455,-0.160
52.281,-0.470,-0.175
52.283,-0.470,-0.170
52.286,-0.475,-0.165
52.289,-0.470,-0.165
52.292,-0.460,-0.160
52.294,-0.460,-0.165
52.297,-0.470,-0.180
52.300,-0.480,-0.185
52.303,-0.480,-0.180
52.306,-0.470,-0.175
52.308,-0.465,-0.180
52.311,-0.465,-0.185
52.314,-0.490,-0.190
52.317,-0.480,-0.190
52.319,-0.485,-0.185
52.322,-0.470,-0.185
52.325,-0.465,-0.180
52.328,-0.470,-0.180
52.331,-0.480,-0.195
52.333,-0.485,-0.205
52.336,-0.485,-0.200
52.339,-0.470,-0.185
52.342,-0.465,-0.190
52.344,-0.465,-0.205
52.347,-0.475,-0.210
52.350,-0.480,-0.215
52.353,-0.490,-0.205
52.356,-0.475,-0.190
52.358,-0.465,-0.195
52.361,-0.465,-0.195
52.364,-0.465,-0.205
52.367,-0.475,-0.215
52.369,-0.470,-0.210
52.372,-0.465,-0.195
52.375,-0.470,-0.200
52.378,-0.465,-0.205
52.381,-0.470,-0.220
52.383,-0.470,-0.215
52.386,-0.475,-0.215
52.389,-0.465,-0.200
52.392,-0.460,-0.195
52.394,-0.455,-0.205
52.397,-0.460,-0.220
52.400,-0.455,-0.215
52.403,-0.455,-0.195
52.406,-0.445,-0.180
52.408,-0.435,-0.180
52.411,-0.440,-0.170
52.414,-0.440,-0.155
52.417,-0.440,-0.090
52.419,-0.415,0.140
52.422,-0.385,0.520
52.425,-0.360,0.805
52.428,-0.290,0.730
52.431,-0.190,0.455
52.433,0.070,0.280
52.436,0.455,0.220
52.439,0.675,0.185
52.442,0.540,0.135
52.444,0.215,0.065
52.447,-0.005,-0.020
52.450,-0.060,-0.135
52.453,-0.040,-0.295
52.456,-0.015,-0.430
52.458,0.000,-0.615
52.461,0.005,-0.830
52.464,-0.020,-1.055
52.467,-0.015,-1.270
52.469,-0.015,-1.450
52.472,-0.005,-1.605
52.475,0.000,-1.750
52.478,-0.020,-1.910
52.481,-0.050,-2.075
52.483,-0.055,-2.280
52.486,-0.045,-2.460
52.489,-0.040,-2.615
52.492,-0.050,-2.710
52.494,-0.075,-2.805
52.497,-0.110,-2.890
52.500,-0.155,-2.970
52.503,-0.200,-3.030
52.506,-0.250,-3.070
52.508,-0.305,-3.105
52.511,-0.380,-3.120
52.514,-0.440,-3.160
52.517,-0.515,-3.160
52.519,-0.580,-3.160
52.522,-0.640,-3.155
52.525,-0.725,-3.155
52.528,-0.775,-3.170
52.531,-0.800,-3.180
52.533,-0.785,-3.170
52.536,-0.740,-3.150
52.539,-0.700,-3.130
52.542,-0.670,-3.095
52.544,-0.660,-3.045
52.547,-0.665,-2.995
52.550,-0.665,-2.900
52.553,-0.665,-2.780
52.556,-0.665,-2.635
52.558,-0.640,-2.475
52.561,-0.615,-2.295
52.564,-0.605,-2.080
52.567,-0.575,-1.850
52.569,-0.535,-1.580
52.572,-0.490,-1.300
52.575,-0.480,-1.055
52.578,-0.480,-0.845
52.581,-0.495,-0.635
52.583,-0.510,-0.445
52.586,-0.510,-0.240
52.589,-0.495,-0.080
52.592,-0.490,0.100
52.594,-0.490,0.230
52.597,-0.490,0.385
52.600,-0.500,0.495
52.603,-0.485,0.595
52.606,-0.475,0.670
52.608,-0.455,0.715
52.611,-0.460,0.760
52.614,-0.460,0.795
52.617,-0.470,0.855
52.619,-0.465,0.915
52.622,-0.455,0.955
52.625,-0.450,0.995
52.628,-0.470,1.010
52.631,-0.475,1.040
52.633,-0.490,1.065
52.636,-0.490,1.100
52.639,-0.495,1.135
52.642,-0.500,1.155
52.644,-0.490,1.175
52.647,-0.495,1.200
52.650,-0.510,1.215
52.653,-0.505,1.245
52.656,-0.500,1.290
52.658,-0.495,1.310
52.661,-0.500,1.325
52.664,-0.520,1.330
52.667,-0.525,1.360
52.669,-0.530,1.400
52.672,-0.525,1.425
52.675,-0.510,1.455
52.678,-0.515,1.490
52.681,-0.520,1.515
52.683,-0.535,1.535
52.686,-0.530,1.575
52.689,-0.525,1.615
52.692,-0.530,1.655
52.694,-0.520,1.670
52.697,-0.520,1.690
52.700,-0.535,1.720
52.703,-0.525,1.755
52.706,-0.515,1.800
52.708,-0.500,1.830
52.711,-0.505,1.855
52.714,-0.500,1.865
52.717,-0.515,1.890
52.719,-0.505,1.920
52.722,-0.490,1.950
52.725,-0.485,1.970
52.728,-0.475,1.980
52.731,-0.475,1.990
52.733,-0.475,1.985
52.736,-0.460,2.005
52.739,-0.450,2.015
52.742,-0.440,2.015
52.744,-0.425,2.000
52.747,-0.415,1.995
52.750,-0.420,1.965
52.753,-0.405,1.955
52.756,-0.390,1.935
52.758,-0.375,1.900
52.761,-0.370,1.855
52.764,-0.380,1.815
52.767,-0.385,1.770
52.769,-0.375,1.720
52.772,-0.355,1.680
52.775,-0.350,1.625
52.778,-0.340,1.575
52.781,-0.340,1.495
52.783,-0.350,1.440
52.786,-0.340,1.385
52.789,-0.330,1.335
52.792,-0.315,1.275
52.794,-0.310,1.205
52.797,-0.310,1.150
52.800,-0.315,1.085
52.803,-0.320,1.025
52.806,-0.315,0.970
52.808,-0.305,0.915
52.811,-0.305,0.845
52.814,-0.310,0.785
52.817,-0.330,0.720
52.819,-0.315,0.675
52.822,-0.305,0.630
52.825,-0.300,0.580
52.828,-0.300,0.525
52.831,-0.315,0.480
52.833,-0.320,0.425
52.836,-0.325,0.395
52.839,-0.335,0.360
52.842,-0.330,0.335
52.844,-0.335,0.290
52.847,-0.345,0.250
52.850,-0.360,0.225
52.853,-0.360,0.205
52.856,-0.355,0.185
52.858,-0.350,0.165
52.861,-0.360,0.145
52.864,-0.380,0.115
52.867,-0.385,0.105
52.869,-0.385,0.090
52.872,-0.380,0.090
52.875,-0.385,0.075
52.878,-0.390,0.060
52.881,-0.405,0.040
52.883,-0.410,0.040
52.886,-0.405,0.025
52.889,-0.405,0.040
52.892,-0.405,0.050
52.894,-0.410,0.035
52.897,-0.410,0.020
52.900,-0.410,0.000
52.903,-0.410,0.020
52.906,-0.390,0.030
52.908,-0.390,0.020
52.911,-0.390,0.010
52.914,-0.400,0.015
52.917,-0.420,0.005
52.919,-0.415,0.015
52.922,-0.405,0.030
52.925,-0.400,0.015
52.928,-0.400,0.015
52.931,-0.410,0.020
52.933,-0.410,0.010
52.936,-0.410,0.010
52.939,-0.405,0.020
52.942,-0.390,0.030
52.944,-0.390,0.020
52.947,-0.390,0.015
52.950,-0.400,0.015
52.953,-0.400,0.010
52.956,-0.395,0.025
52.958,-0.390,0.020
52.961,-0.395,0.030
52.964,-0.415,0.015
52.967,-0.435,0.005
52.969,-0.430,0.005
52.972,-0.415,0.025
52.975,-0.405,0.015
52.978,-0.395,0.005
52.981,-0.405,-0.005
52.983,-0.415,-0.015
52.986,-0.420,-0.005
52.989,-0.415,0.005
52.992,-0.410,0.000
52.994,-0.405,-0.010
52.997,-0.410,-0.025
53.000,-0.420,-0.020
53.003,-0.410,-0.015
53.006,-0.400,-0.025
53.008,-0.400,-0.020
53.011,-0.385,-0.035
53.014,-0.410,-0.050
53.017,-0.410,-0.065
53.019,-0.415,-0.070
53.022,-0.400,-0.060
53.025,-0.395,-0.070
53.028,-0.420,-0.075
53.031,-0.425,-0.090
53.033,-0.430,-0.095
53.036,-0.430,-0.095
53.039,-0.425,-0.090
53.042,-0.420,-0.105
53.044,-0.435,-0.110
53.047,-0.440,-0.115
53.050,-0.445,-0.130
53.053,-0.440,-0.120
53.056,-0.425,-0.130
53.058,-0.415,-0.135
53.061,-0.425,-0.130
53.064,-0.430,-0.150
53.067,-0.445,-0.155
53.069,-0.445,-0.155
53.072,-0.445,-0.145
53.075,-0.435,-0.155
53.078,-0.435,-0.170
53.081,-0.435,-0.170
53.083,-0.450,-0.185
53.086,-0.435,-0.175
53.089,-0.440,-0.165
53.092,-0.425,-0.180
53.094,-0.435,-0.190
53.097,-0.435,-0.200
53.100,-0.440,-0.195
53.103,-0.440,-0.195
53.106,-0.435,-0.180
53.108,-0.430,-0.195
53.111,-0.425,-0.195
53.114,-0.440,-0.205
53.117,-0.455,-0.215
53.119,-0.445,-0.200
53.122,-0.435,-0.195
53.125,-0.425,-0.200
53.128,-0.425,-0.215
53.131,-0.425,-0.215
53.133,-0.435,-0.225
53.136,-0.440,-0.215
53.139,-0.435,-0.215
53.142,-0.435,-0.200
53.144,-0.425,-0.220
53.147,-0.440,-0.235
53.150,-0.445,-0.235
53.153,-0.435,-0.220
53.156,-0.430,-0.225
53.158,-0.425,-0.220
53.161,-0.430,-0.215
53.164,-0.440,-0.225
53.167,-0.465,-0.225
53.169,-0.460,-0.220
53.172,-0.460,-0.215
53.175,-0.455,-0.210
53.178,-0.455,-0.215
53.181,-0.440,-0.225
53.183,-0.450,-0.240
53.186,-0.440,-0.225
53.189,-0.430,-0.220
53.192,-0.415,-0.225
53.194,-0.415,-0.225
53.197,-0.410,-0.230
53.200,-0.430,-0.225
53.203,-0.420,-0.230
53.206,-0.405,-0.225
53.208,-0.400,-0.215
53.211,-0.405,-0.225
53.214,-0.420,-0.240
53.217,-0.435,-0.225
53.219,-0.415,-0.230
53.222,-0.410,-0.220
53.225,-0.405,-0.230
53.228,-0.410,-0.225
53.231,-0.415,-0.240
53.233,-0.420,-0.240
53.236,-0.435,-0.240
53.239,-0.425,-0.230
53.242,-0.400,-0.230
53.244,-0.400,-0.240
53.247,-0.420,-0.240
53.250,-0.415,-0.235
53.253,-0.415,-0.225
53.256,-0.420,-0.205
53.258,-0.390,-0.200
53.261,-0.385,-0.170
53.264,-0.395,-0.140
53.267,-0.380,0.000
53.269,-0.360,0.325
53.272,-0.315,0.665
53.275,-0.270,0.715
53.278,-0.195,0.505
53.281,-0.010,0.300
53.283,0.345,0.200
53.286,0.685,0.160
53.289,0.710,0.115
53.292,0.440,0.050
53.294,0.170,-0.035
53.297,0.050,-0.135
53.300,0.035,-0.280
53.303,0.055,-0.420
53.306,0.065,-0.580
53.308,0.075,-0.760
53.311,0.080,-0.970
53.314,0.070,-1.180
53.317,0.065,-1.370
53.319,0.095,-1.535
53.322,0.090,-1.675
53.325,0.085,-1.820
53.328,0.065,-1.920
53.331,0.025,-2.080
53.333,0.000,-2.260
53.336,-0.005,-2.450
53.339,0.005,-2.580
53.342,-0.005,-2.700
53.344,-0.015,-2.785
53.347,-0.035,-2.880
53.350,-0.070,-2.955
53.353,-0.105,-3.010
53.356,-0.130,-3.060
53.358,-0.185,-3.105
53.361,-0.250,-3.115
53.364,-0.315,-3.155
53.367,-0.390,-3.185
53.369,-0.455,-3.180
53.372,-0.535,-3.170
53.375,-0.610,-3.195
53.378,-0.690,-3.190
53.381,-0.730,-3.205
53.383,-0.730,-3.195
53.386,-0.695,-3.175
53.389,-0.660,-3.145
53.392,-0.635,-3.110
53.394,-0.625,-3.065
53.397,-0.610,-3.005
53.400,-0.610,-2.905
53.403,-0.605,-2.775
53.406,-0.590,-2.630
53.408,-0.565,-2.465
53.411,-0.545,-2.265
53.414,-0.525,-2.050
53.417,-0.495,-1.790
53.419,-0.455,-1.530
53.422,-0.435,-1.250
53.425,-0.395,-1.010
53.428,-0.395,-0.775
53.431,-0.420,-0.580
53.433,-0.440,-0.375
53.436,-0.420,-0.185
53.439,-0.420,-0.005
53.442,-0.425,0.160
53.444,-0.420,0.310
53.447,-0.415,0.435
53.450,-0.415,0.535
53.453,-0.375,0.640
53.456,-0.365,0.710
53.458,-0.360,0.745
53.461,-0.360,0.790
53.464,-0.375,0.825
53.467,-0.360,0.860
53.469,-0.360,0.915
53.472,-0.340,0.945
53.475,-0.330,0.980
53.478,-0.325,1.015
53.481,-0.330,1.035
53.483,-0.330,1.065
53.486,-0.330,1.105
53.489,-0.335,1.135
53.492,-0.330,1.165
53.494,-0.310,1.190
53.497,-0.310,1.210
53.500,-0.305,1.245
53.503,-0.305,1.275
53.506,-0.285,1.315
53.508,-0.275,1.345
53.511,-0.295,1.375
53.514,-0.295,1.385
53.517,-0.305,1.415
53.519,-0.295,1.450
53.522,-0.280,1.490
53.525,-0.275,1.510
53.528,-0.260,1.530
53.531,-0.270,1.555
53.533,-0.275,1.570
53.536,-0.270,1.605
53.539,-0.265,1.635
53.542,-0.230,1.655
53.544,-0.215,1.675
53.547,-0.190,1.695
53.550,-0.190,1.705
53.553,-0.185,1.735
53.556,-0.200,1.760
53.558,-0.185,1.795
53.561,-0.190,1.820
53.564,-0.185,1.820
53.567,-0.195,1.845
53.569,-0.180,1.875
53.572,-0.175,1.910
